Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",125647,1,110.00,624.00,"Test","Ok",0,0,0,0.36,-115.21,0.37,-0.13,146.61,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126026,1,110.00,446.00,"Test","Ok",0,0,0,0.36,-115.19,1.41,-0.16,131.57,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",126186,1,110.00,623.00,"Test","Ok",0,0,0,0.36,-116.27,1.51,-0.11,125.16,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126212,1,110.00,621.00,"Test","Ok",0,0,0,0.37,-115.73,1.35,-0.15,132.39,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126346,1,110.00,445.00,"Test","Ok",0,0,0,0.37,-115.83,0.83,-0.09,139.55,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",126749,1,110.00,622.00,"Test","Ok",0,0,0,0.35,-113.63,1.47,-0.12,130.45,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",127497,1,110.00,447.00,"Test","Ok",0,0,0,0.38,-116.30,0.85,-0.15,133.15,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",128869,1,110.00,457.00,"Test","Ok",0,0,0,0.36,-114.73,-0.31,-0.12,131.72,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",128870,1,110.00,428.00,"Test","Ok",0,0,0,0.35,-115.73,0.02,-0.10,134.16,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",128872,1,110.00,627.00,"Test","Ok",0,0,0,0.37,-117.86,-0.38,-0.11,134.56,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",131955,1,110.00,448.00,"Test","Ok",0,0,0,0.35,-112.21,1.09,-0.12,127.69,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",135034,1,110.00,427.00,"Test","Ok",0,0,0,0.35,-115.23,1.85,-0.13,136.76,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",116849,1,110.00,495.00,"Test","Ok",0,0,0,0.36,-117.62,-0.17,-0.17,134.49,"2.5.1","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",136433,1,110.00,626.00,"Test","Ok",0,0,0,0.37,-116.11,-0.01,-0.16,145.01,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",136670,1,110.00,459.00,"Test","Ok",0,0,0,0.36,-114.52,-0.07,-0.15,129.12,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
